2989|Customer2989|F|21|PA|38|['jeans']|2017|2|N
2990|Customer2990|F|24|RI|39|['tshirt']|2017|7|Y
2991|Customer2991|F|28|SC|40|['coat']|2016|6|Y
2992|Customer2992|M|31|SD|41|['heels']|2017|8|N
2993|Customer2993|M|20|TN|42|['jeans']|2017|1|N
2994|Customer2994|M|39|TX|43|['jacket']|2017|9|N
2995|Customer2995|F|84|UT|44|['jacket']|2017|9|Y
2996|Customer2996|M|56|VT|45|['jacket']|2016|5|N
2997|Customer2997|F|18|VA|46|['jeans']|2017|11|Y
2998|Customer2998|F|50|WA|47|['dress']|2017|8|Y
2999|Customer2999|F|45|WV|48|['tshirt']|2016|6|N
3000|Customer3000|M|78|WI|49|['shoes']|2017|7|N
3001|Customer3001|M|18|AL|0|['jeans']|2016|1|Y
3002|Customer3002|F|75|AK|1|['heels']|2017|5|Y
3003|Customer3003|F|54|AZ|2|['jeans']|2017|3|Y
3004|Customer3004|F|52|AR|3|['jacket']|2017|7|Y
3005|Customer3005|M|19|CA|4|['jeans']|2017|6|Y
3006|Customer3006|F|58|CO|5|['shoes']|2016|11|Y
3007|Customer3007|M|54|CT|6|['socks']|2016|8|N
3008|Customer3008|F|41|DC|7|['tie']|2017|8|N
3009|Customer3009|M|18|DE|8|['jeans']|2017|3|Y
3010|Customer3010|M|59|FL|9|['jacket']|2016|7|N
3011|Customer3011|F|36|GA|10|['jeans']|2017|4|N
3012|Customer3012|M|89|HI|11|['jacket']|2016|5|N
3013|Customer3013|F|18|ID|12|['jeans']|2016|2|Y
3014|Customer3014|M|18|IL|13|['jeans']|2016|2|Y
3015|Customer3015|F|48|IN|14|['jeans']|2017|10|N
3016|Customer3016|M|27|IA|15|['tshirt']|2016|11|Y
3017|Customer3017|F|19|KS|16|['jeans']|2016|8|N
3018|Customer3018|F|38|KY|17|['dress']|2016|5|N
3019|Customer3019|F|33|LA|18|['tshirt']|2017|2|Y
3020|Customer3020|F|87|ME|19|['heels']|2017|8|Y
3021|Customer3021|F|20|MD|20|['jeans']|2016|11|N
3022|Customer3022|F|48|MA|21|['dressShirt']|2017|11|N
3023|Customer3023|F|27|MI|22|['heels']|2016|8|N
3024|Customer3024|M|78|MN|23|['jeans']|2016|11|Y
3025|Customer3025|F|19|MS|24|['jeans']|2016|5|Y
3026|Customer3026|M|89|MO|25|['shoes']|2017|2|Y
3027|Customer3027|M|36|MT|26|['coat']|2017|11|N
3028|Customer3028|M|78|NE|27|['dressShirt']|2017|5|N
3029|Customer3029|M|19|NV|28|['jeans']|2017|4|N
3030|Customer3030|M|18|NH|29|['jeans']|2016|5|N
3031|Customer3031|F|42|NJ|30|['jeans']|2017|6|N
3032|Customer3032|M|43|NM|31|['tshirt']|2017|10|N
3033|Customer3033|M|19|NY|32|['jeans']|2016|8|Y
3034|Customer3034|F|87|NC|33|['dressShirt']|2016|3|Y
3035|Customer3035|F|20|ND|34|['jeans']|2017|4|N
3036|Customer3036|F|26|OH|35|['coat']|2017|7|N
3037|Customer3037|M|21|OK|36|['jeans']|2016|7|Y
3038|Customer3038|F|55|OR|37|['jeans']|2017|3|N
3039|Customer3039|M|23|PA|38|['tie']|2016|10|Y
3040|Customer3040|F|31|RI|39|['shoes']|2016|4|Y
3041|Customer3041|M|18|SC|40|['jeans']|2017|3|N
3042|Customer3042|F|50|SD|41|['heels']|2017|1|Y
3043|Customer3043|F|85|TN|42|['tie']|2017|3|Y
3044|Customer3044|M|51|TX|43|['socks']|2016|8|N
3045|Customer3045|M|20|UT|44|['jeans']|2016|2|Y
3046|Customer3046|M|32|VT|45|['shoes']|2017|4|N
3047|Customer3047|F|59|VA|46|['socks']|2016|1|N
3048|Customer3048|M|33|WA|47|['socks']|2017|9|N
3049|Customer3049|F|19|WV|48|['jeans']|2017|8|Y
3050|Customer3050|M|71|WI|49|['dressShirt']|2017|11|N
3051|Customer3051|F|22|AL|0|['jeans']|2017|10|Y
3052|Customer3052|M|83|AK|1|['heels']|2017|3|Y
3053|Customer3053|M|21|AZ|2|['jeans']|2017|10|Y
3054|Customer3054|F|47|AR|3|['socks']|2017|3|N
3055|Customer3055|F|41|CA|4|['jacket']|2016|10|N
3056|Customer3056|M|56|CO|5|['dress']|2016|4|Y
3057|Customer3057|F|22|CT|6|['jeans']|2016|2|N
3058|Customer3058|F|75|DC|7|['shoes']|2017|7|N
3059|Customer3059|M|84|DE|8|['jacket']|2017|11|N
3060|Customer3060|M|62|FL|9|['socks']|2017|3|N
3061|Customer3061|F|20|GA|10|['jeans']|2016|3|N
3062|Customer3062|M|42|HI|11|['jacket']|2016|6|N
3063|Customer3063|M|30|ID|12|['tshirt']|2017|9|Y
3064|Customer3064|M|63|IL|13|['dress']|2017|7|Y
3065|Customer3065|F|19|IN|14|['jeans']|2016|9|Y
3066|Customer3066|F|45|IA|15|['shoes']|2017|2|Y
3067|Customer3067|M|75|KS|16|['dress']|2016|3|Y
3068|Customer3068|M|82|KY|17|['heels']|2016|5|N
3069|Customer3069|F|22|LA|18|['jeans']|2017|4|Y
3070|Customer3070|M|37|ME|19|['jacket']|2016|7|N
3071|Customer3071|F|88|MD|20|['tshirt']|2016|3|N
3072|Customer3072|M|72|MA|21|['dress']|2017|8|Y
3073|Customer3073|F|22|MI|22|['jeans']|2016|11|N
3074|Customer3074|F|58|MN|23|['jeans']|2016|1|Y
3075|Customer3075|M|73|MS|24|['shoes']|2017|6|Y
3076|Customer3076|F|73|MO|25|['shoes']|2016|6|N
3077|Customer3077|F|21|MT|26|['jeans']|2017|9|Y
3078|Customer3078|M|88|NE|27|['jacket']|2016|3|N
3079|Customer3079|F|69|NV|28|['jacket']|2016|1|Y
3080|Customer3080|M|31|NH|29|['jacket']|2017|1|Y
3081|Customer3081|M|18|NJ|30|['jeans']|2016|4|N
3082|Customer3082|F|89|NM|31|['dress']|2016|3|Y
3083|Customer3083|M|52|NY|32|['tie']|2016|1|Y
3084|Customer3084|M|45|NC|33|['tie']|2017|5|Y
3085|Customer3085|F|20|ND|34|['jeans']|2016|10|N
3086|Customer3086|F|55|OH|35|['tshirt']|2016|9|Y
3087|Customer3087|F|79|OK|36|['heels']|2017|5|N
3088|Customer3088|F|24|OR|37|['tshirt']|2016|1|Y
3089|Customer3089|F|18|PA|38|['jeans']|2016|1|N
3090|Customer3090|F|77|RI|39|['dressShirt']|2017|4|N
3091|Customer3091|F|21|SC|40|['jeans']|2017|9|Y
3092|Customer3092|M|23|SD|41|['jacket']|2017|3|Y
3093|Customer3093|M|20|TN|42|['jeans']|2017|5|Y
3094|Customer3094|M|48|TX|43|['socks']|2017|3|N
3095|Customer3095|F|72|UT|44|['shoes']|2016|1|N
3096|Customer3096|M|55|VT|45|['tie']|2016|8|N
3097|Customer3097|F|19|VA|46|['jeans']|2017|7|N
3098|Customer3098|M|83|WA|47|['dressShirt']|2017|9|Y
3099|Customer3099|M|26|WV|48|['socks']|2016|5|N
3100|Customer3100|M|68|WI|49|['shoes']|2017|7|N
3101|Customer3101|F|18|AL|0|['jeans']|2017|11|N
3102|Customer3102|F|41|AK|1|['shoes']|2016|11|Y
3103|Customer3103|F|40|AZ|2|['socks']|2016|7|Y
3104|Customer3104|F|23|AR|3|['socks']|2016|6|Y
3105|Customer3105|M|22|CA|4|['jeans']|2016|6|N
3106|Customer3106|F|38|CO|5|['shoes']|2017|8|Y
3107|Customer3107|M|18|CT|6|['jeans']|2016|3|Y
3108|Customer3108|F|82|DC|7|['jeans']|2017|2|Y
3109|Customer3109|M|20|DE|8|['jeans']|2016|7|Y
3110|Customer3110|M|79|FL|9|['heels']|2017|11|Y
3111|Customer3111|F|78|GA|10|['shoes']|2016|10|N
3112|Customer3112|F|76|HI|11|['jacket']|2016|3|Y
3113|Customer3113|F|22|ID|12|['jeans']|2017|8|N
3114|Customer3114|F|80|IL|13|['shoes']|2017|4|Y
3115|Customer3115|M|86|IN|14|['heels']|2016|8|Y
3116|Customer3116|M|34|IA|15|['tie']|2017|9|N
3117|Customer3117|F|19|KS|16|['jeans']|2016|8|N
3118|Customer3118|M|77|KY|17|['jacket']|2016|9|Y
3119|Customer3119|M|89|LA|18|['dress']|2017|11|N
3120|Customer3120|M|32|ME|19|['tshirt']|2016|7|N
3121|Customer3121|F|19|MD|20|['jeans']|2016|4|Y
3122|Customer3122|F|23|MA|21|['socks']|2017|7|N
3123|Customer3123|F|29|MI|22|['tshirt']|2016|2|N
3124|Customer3124|M|56|MN|23|['jeans']|2017|5|N
3125|Customer3125|F|20|MS|24|['jeans']|2017|2|N
3126|Customer3126|F|53|MO|25|['dress']|2016|7|Y
3127|Customer3127|M|64|MT|26|['heels']|2016|9|N
3128|Customer3128|M|56|NE|27|['coat']|2016|8|Y
3129|Customer3129|M|18|NV|28|['jeans']|2017|8|N
3130|Customer3130|F|85|NH|29|['coat']|2017|2|Y
3131|Customer3131|F|82|NJ|30|['tie']|2016|5|N
3132|Customer3132|M|46|NM|31|['jeans']|2017|1|N
3133|Customer3133|M|18|NY|32|['jeans']|2016|9|Y
3134|Customer3134|F|79|NC|33|['jacket']|2017|1|N
3135|Customer3135|M|31|ND|34|['tshirt']|2017|10|N
3136|Customer3136|F|53|OH|35|['dress']|2017|10|N
3137|Customer3137|F|22|OK|36|['jeans']|2016|3|N
3138|Customer3138|M|56|OR|37|['shoes']|2017|4|Y
3139|Customer3139|F|23|PA|38|['coat']|2016|11|Y
3140|Customer3140|F|53|RI|39|['tie']|2017|6|Y
3141|Customer3141|F|22|SC|40|['jeans']|2016|11|Y
3142|Customer3142|F|22|SD|41|['jeans']|2017|8|Y
3143|Customer3143|M|54|TN|42|['shoes']|2016|3|Y
3144|Customer3144|M|49|TX|43|['tshirt']|2016|8|N
3145|Customer3145|F|21|UT|44|['jeans']|2016|1|Y
3146|Customer3146|F|25|VT|45|['heels']|2017|8|N
3147|Customer3147|M|78|VA|46|['jeans']|2016|6|Y
3148|Customer3148|F|47|WA|47|['heels']|2016|4|Y
3149|Customer3149|F|20|WV|48|['jeans']|2016|6|N
3150|Customer3150|M|76|WI|49|['tshirt']|2016|3|N
3151|Customer3151|M|74|AL|0|['dressShirt']|2017|6|Y
3152|Customer3152|M|51|AK|1|['jeans']|2016|9|N
3153|Customer3153|M|22|AZ|2|['jeans']|2017|5|N
3154|Customer3154|M|28|AR|3|['tshirt']|2016|3|Y
3155|Customer3155|F|43|CA|4|['shoes']|2016|1|N
3156|Customer3156|F|28|CO|5|['tie']|2016|2|Y
3157|Customer3157|F|20|CT|6|['jeans']|2016|2|N
3158|Customer3158|F|45|DC|7|['dress']|2017|11|Y
3159|Customer3159|F|86|DE|8|['socks']|2017|8|Y
3160|Customer3160|F|20|FL|9|['jeans']|2017|9|Y
3161|Customer3161|M|18|GA|10|['jeans']|2016|11|Y
3162|Customer3162|F|40|HI|11|['dressShirt']|2017|9|N
3163|Customer3163|M|18|ID|12|['jeans']|2016|10|Y
3164|Customer3164|F|63|IL|13|['dressShirt']|2017|10|N
3165|Customer3165|F|21|IN|14|['jeans']|2017|1|N
3166|Customer3166|F|74|IA|15|['coat']|2017|5|N
3167|Customer3167|F|65|KS|16|['socks']|2017|5|Y
3168|Customer3168|F|48|KY|17|['tie']|2016|5|Y
3169|Customer3169|M|18|LA|18|['jeans']|2017|1|N
3170|Customer3170|M|51|ME|19|['dressShirt']|2016|5|N
3171|Customer3171|M|59|MD|20|['shoes']|2016|4|N
3172|Customer3172|F|67|MA|21|['tshirt']|2016|1|Y
3173|Customer3173|M|18|MI|22|['jeans']|2017|2|Y
3174|Customer3174|M|73|MN|23|['shoes']|2017|8|N
3175|Customer3175|F|57|MS|24|['socks']|2016|8|Y
3176|Customer3176|M|83|MO|25|['socks']|2016|6|Y
3177|Customer3177|M|20|MT|26|['jeans']|2017|5|Y
3178|Customer3178|F|62|NE|27|['shoes']|2016|2|N
3179|Customer3179|M|71|NV|28|['coat']|2016|9|Y
3180|Customer3180|M|49|NH|29|['jeans']|2017|4|N
3181|Customer3181|M|22|NJ|30|['jeans']|2017|1|N
3182|Customer3182|F|80|NM|31|['jeans']|2017|6|Y
3183|Customer3183|M|23|NY|32|['tie']|2017|7|N
3184|Customer3184|F|85|NC|33|['dress']|2017|4|N
3185|Customer3185|F|21|ND|34|['jeans']|2017|4|N
3186|Customer3186|M|84|OH|35|['dressShirt']|2017|3|N
3187|Customer3187|M|43|OK|36|['jeans']|2017|2|Y
3188|Customer3188|F|37|OR|37|['tie']|2016|6|N
3189|Customer3189|F|19|PA|38|['jeans']|2016|8|Y
3190|Customer3190|M|53|RI|39|['coat']|2017|1|Y
3191|Customer3191|M|18|SC|40|['jeans']|2016|4|N
3192|Customer3192|M|87|SD|41|['shoes']|2016|11|Y
3193|Customer3193|F|21|TN|42|['jeans']|2016|2|Y
3194|Customer3194|M|55|TX|43|['dressShirt']|2017|10|Y
3195|Customer3195|M|83|UT|44|['dressShirt']|2016|9|Y
3196|Customer3196|M|67|VT|45|['tie']|2017|6|N
3197|Customer3197|F|19|VA|46|['jeans']|2016|11|N
3198|Customer3198|M|22|WA|47|['jeans']|2017|11|Y
3199|Customer3199|M|42|WV|48|['dressShirt']|2016|3|Y
3200|Customer3200|F|22|WI|49|['jeans']|2016|2|N
3201|Customer3201|F|20|AL|0|['jeans']|2016|9|Y
3202|Customer3202|M|79|AK|1|['tie']|2017|6|Y
3203|Customer3203|F|70|AZ|2|['dressShirt']|2016|10|Y
3204|Customer3204|M|63|AR|3|['dress']|2016|5|N
3205|Customer3205|M|22|CA|4|['jeans']|2016|8|Y
3206|Customer3206|M|41|CO|5|['coat']|2016|11|N
3207|Customer3207|M|81|CT|6|['dress']|2017|5|Y
3208|Customer3208|F|52|DC|7|['dress']|2016|2|N
3209|Customer3209|F|18|DE|8|['jeans']|2016|3|Y
3210|Customer3210|M|78|FL|9|['shoes']|2017|4|Y
3211|Customer3211|F|18|GA|10|['jeans']|2016|6|N
3212|Customer3212|F|62|HI|11|['socks']|2016|9|Y
3213|Customer3213|F|20|ID|12|['jeans']|2016|6|Y
3214|Customer3214|M|19|IL|13|['jeans']|2016|7|Y
3215|Customer3215|M|57|IN|14|['jeans']|2017|11|Y
3216|Customer3216|F|75|IA|15|['jacket']|2017|10|N
3217|Customer3217|F|21|KS|16|['jeans']|2016|6|Y
3218|Customer3218|M|37|KY|17|['tie']|2017|10|Y
3219|Customer3219|F|42|LA|18|['jacket']|2016|3|Y
3220|Customer3220|M|37|ME|19|['tshirt']|2016|7|Y
3221|Customer3221|M|21|MD|20|['jeans']|2017|4|Y
3222|Customer3222|F|63|MA|21|['tie']|2017|11|N
3223|Customer3223|M|51|MI|22|['heels']|2016|10|Y
3224|Customer3224|F|83|MN|23|['tshirt']|2016|2|N
3225|Customer3225|F|18|MS|24|['jeans']|2017|8|N
3226|Customer3226|F|25|MO|25|['tshirt']|2017|1|N
3227|Customer3227|F|77|MT|26|['jeans']|2016|10|N
3228|Customer3228|F|62|NE|27|['socks']|2016|10|Y
3229|Customer3229|M|22|NV|28|['jeans']|2016|3|N
3230|Customer3230|M|41|NH|29|['heels']|2016|9|Y
3231|Customer3231|M|65|NJ|30|['socks']|2016|11|N
3232|Customer3232|F|24|NM|31|['tie']|2016|2|N
3233|Customer3233|F|19|NY|32|['jeans']|2016|9|Y
3234|Customer3234|F|40|NC|33|['tie']|2016|8|N
3235|Customer3235|F|29|ND|34|['tshirt']|2016|11|Y
3236|Customer3236|F|41|OH|35|['shoes']|2016|9|N
3237|Customer3237|F|20|OK|36|['jeans']|2017|9|N
3238|Customer3238|F|78|OR|37|['tshirt']|2017|2|N
3239|Customer3239|F|72|PA|38|['coat']|2017|7|N
3240|Customer3240|F|20|RI|39|['jeans']|2016|11|N
3241|Customer3241|F|18|SC|40|['jeans']|2016|9|N
3242|Customer3242|F|79|SD|41|['dressShirt']|2017|6|Y
3243|Customer3243|M|46|TN|42|['tshirt']|2016|3|Y
3244|Customer3244|M|79|TX|43|['heels']|2016|8|Y
3245|Customer3245|M|21|UT|44|['jeans']|2016|11|N
3246|Customer3246|M|59|VT|45|['tie']|2017|6|N
3247|Customer3247|M|46|VA|46|['tie']|2017|11|N
3248|Customer3248|F|27|WA|47|['dressShirt']|2017|9|N
3249|Customer3249|F|20|WV|48|['jeans']|2017|2|Y
3250|Customer3250|M|35|WI|49|['heels']|2016|7|Y
3251|Customer3251|M|47|AL|0|['jacket']|2016|11|Y
3252|Customer3252|F|83|AK|1|['jacket']|2016|9|N
3253|Customer3253|F|19|AZ|2|['jeans']|2016|10|N
3254|Customer3254|F|57|AR|3|['jacket']|2016|8|Y
3255|Customer3255|F|73|CA|4|['tshirt']|2017|3|Y
3256|Customer3256|M|54|CO|5|['jacket']|2017|4|N
3257|Customer3257|M|19|CT|6|['jeans']|2017|9|Y
3258|Customer3258|M|34|DC|7|['jacket']|2016|2|N
3259|Customer3259|M|58|DE|8|['jeans']|2016|8|N
3260|Customer3260|M|74|FL|9|['jeans']|2017|6|Y
3261|Customer3261|M|19|GA|10|['jeans']|2016|9|N
3262|Customer3262|M|20|HI|11|['jeans']|2016|1|N
3263|Customer3263|M|75|ID|12|['tshirt']|2017|2|N
3264|Customer3264|F|64|IL|13|['socks']|2016|10|Y
3265|Customer3265|F|19|IN|14|['jeans']|2016|8|Y
3266|Customer3266|M|52|IA|15|['heels']|2017|7|N
3267|Customer3267|M|72|KS|16|['coat']|2017|5|N
3268|Customer3268|F|31|KY|17|['tie']|2016|7|Y
3269|Customer3269|F|21|LA|18|['jeans']|2017|10|Y
3270|Customer3270|M|81|ME|19|['socks']|2017|5|N
3271|Customer3271|M|35|MD|20|['jacket']|2017|4|N
3272|Customer3272|M|21|MA|21|['jeans']|2017|9|Y
3273|Customer3273|F|18|MI|22|['jeans']|2017|11|Y
3274|Customer3274|F|79|MN|23|['tshirt']|2017|5|N
3275|Customer3275|F|22|MS|24|['jeans']|2017|6|Y
3276|Customer3276|M|72|MO|25|['socks']|2017|7|Y
3277|Customer3277|F|21|MT|26|['jeans']|2017|9|Y
3278|Customer3278|F|61|NE|27|['jeans']|2016|6|N
3279|Customer3279|F|86|NV|28|['socks']|2017|8|Y
3280|Customer3280|M|25|NH|29|['dress']|2017|8|N
3281|Customer3281|F|22|NJ|30|['jeans']|2017|2|Y
3282|Customer3282|M|76|NM|31|['tie']|2017|10|N
3283|Customer3283|M|59|NY|32|['shoes']|2017|4|Y
3284|Customer3284|F|65|NC|33|['tie']|2016|2|Y
3285|Customer3285|F|19|ND|34|['jeans']|2016|4|Y
3286|Customer3286|F|45|OH|35|['heels']|2016|7|Y
3287|Customer3287|M|33|OK|36|['dress']|2017|5|Y
3288|Customer3288|F|29|OR|37|['heels']|2017|11|N
3289|Customer3289|F|20|PA|38|['jeans']|2017|9|Y
3290|Customer3290|F|78|RI|39|['tie']|2017|7|N
3291|Customer3291|M|66|SC|40|['tshirt']|2016|9|Y
3292|Customer3292|F|37|SD|41|['jeans']|2017|5|Y
3293|Customer3293|M|18|TN|42|['jeans']|2016|4|N
3294|Customer3294|F|65|TX|43|['socks']|2017|11|N
3295|Customer3295|F|44|UT|44|['tie']|2017|3|Y
3296|Customer3296|M|68|VT|45|['jacket']|2016|3|N
3297|Customer3297|M|19|VA|46|['jeans']|2017|10|N
3298|Customer3298|M|42|WA|47|['tshirt']|2016|8|N
3299|Customer3299|M|87|WV|48|['tshirt']|2016|9|Y
3300|Customer3300|F|42|WI|49|['heels']|2016|5|N
3301|Customer3301|F|21|AL|0|['jeans']|2017|1|N
3302|Customer3302|F|75|AK|1|['tshirt']|2017|10|Y
3303|Customer3303|M|52|AZ|2|['tie']|2016|2|Y
3304|Customer3304|M|82|AR|3|['shoes']|2017|9|Y
3305|Customer3305|F|19|CA|4|['jeans']|2017|10|Y
3306|Customer3306|F|39|CO|5|['shoes']|2016|5|Y
3307|Customer3307|M|22|CT|6|['jeans']|2017|11|N
3308|Customer3308|M|46|DC|7|['jeans']|2016|7|N
3309|Customer3309|F|19|DE|8|['jeans']|2017|3|N
3310|Customer3310|M|74|FL|9|['shoes']|2016|1|N
3311|Customer3311|F|77|GA|10|['coat']|2017|1|Y
3312|Customer3312|F|59|HI|11|['tshirt']|2017|2|N
3313|Customer3313|F|21|ID|12|['jeans']|2016|5|N
3314|Customer3314|F|88|IL|13|['socks']|2017|4|Y
3315|Customer3315|M|46|IN|14|['coat']|2017|7|Y
3316|Customer3316|M|38|IA|15|['jeans']|2016|10|Y
3317|Customer3317|M|22|KS|16|['jeans']|2017|7|N
3318|Customer3318|F|76|KY|17|['jeans']|2016|11|N
3319|Customer3319|M|55|LA|18|['dress']|2017|2|N
3320|Customer3320|F|87|ME|19|['dressShirt']|2016|1|N
3321|Customer3321|M|20|MD|20|['jeans']|2017|11|Y
3322|Customer3322|F|58|MA|21|['socks']|2016|10|Y
3323|Customer3323|M|77|MI|22|['socks']|2017|5|Y
3324|Customer3324|M|78|MN|23|['dressShirt']|2016|4|N
3325|Customer3325|F|18|MS|24|['jeans']|2016|9|Y
3326|Customer3326|F|59|MO|25|['heels']|2017|6|N
3327|Customer3327|M|36|MT|26|['jacket']|2017|3|Y
3328|Customer3328|M|19|NE|27|['jeans']|2017|10|N
3329|Customer3329|F|22|NV|28|['jeans']|2017|10|Y
3330|Customer3330|F|69|NH|29|['socks']|2017|3|Y
3331|Customer3331|M|75|NJ|30|['coat']|2016|6|N
3332|Customer3332|M|21|NM|31|['jeans']|2017|6|N
3333|Customer3333|M|18|NY|32|['jeans']|2016|7|Y
3334|Customer3334|F|49|NC|33|['socks']|2017|4|Y
3335|Customer3335|F|80|ND|34|['jacket']|2017|3|N
3336|Customer3336|F|50|OH|35|['jacket']|2016|5|Y
3337|Customer3337|M|21|OK|36|['jeans']|2017|6|Y
3338|Customer3338|F|30|OR|37|['shoes']|2017|10|N
3339|Customer3339|M|42|PA|38|['jeans']|2016|8|Y
3340|Customer3340|M|68|RI|39|['dressShirt']|2016|3|N
3341|Customer3341|F|20|SC|40|['jeans']|2017|8|Y
3342|Customer3342|M|20|SD|41|['jeans']|2017|3|N
3343|Customer3343|F|37|TN|42|['heels']|2017|11|Y
3344|Customer3344|M|57|TX|43|['coat']|2017|7|N
3345|Customer3345|M|19|UT|44|['jeans']|2017|6|N
3346|Customer3346|M|73|VT|45|['heels']|2016|4|N
3347|Customer3347|M|38|VA|46|['heels']|2017|7|N
3348|Customer3348|M|25|WA|47|['dressShirt']|2017|5|N
3349|Customer3349|F|22|WV|48|['jeans']|2017|2|N
3350|Customer3350|M|39|WI|49|['shoes']|2016|8|N
3351|Customer3351|F|27|AL|0|['socks']|2016|1|N
3352|Customer3352|F|39|AK|1|['shoes']|2017|4|Y
3353|Customer3353|M|20|AZ|2|['jeans']|2016|1|Y
3354|Customer3354|M|62|AR|3|['tie']|2017|7|Y
3355|Customer3355|F|32|CA|4|['socks']|2016|10|N
3356|Customer3356|M|81|CO|5|['heels']|2016|4|N
3357|Customer3357|F|20|CT|6|['jeans']|2016|7|Y
3358|Customer3358|F|38|DC|7|['tie']|2017|4|Y
3359|Customer3359|F|44|DE|8|['dressShirt']|2017|7|N
3360|Customer3360|M|34|FL|9|['tie']|2017|3|N
3361|Customer3361|M|19|GA|10|['jeans']|2016|2|Y
3362|Customer3362|F|20|HI|11|['jeans']|2016|10|N
3363|Customer3363|F|44|ID|12|['dress']|2017|8|Y
3364|Customer3364|F|89|IL|13|['shoes']|2016|3|N
3365|Customer3365|M|20|IN|14|['jeans']|2016|10|Y
3366|Customer3366|F|81|IA|15|['dress']|2017|5|Y
3367|Customer3367|F|27|KS|16|['tshirt']|2016|3|N
3368|Customer3368|F|26|KY|17|['tie']|2016|9|Y
3369|Customer3369|F|18|LA|18|['jeans']|2016|5|Y
3370|Customer3370|M|64|ME|19|['tie']|2016|11|N
3371|Customer3371|M|61|MD|20|['dressShirt']|2016|10|Y
3372|Customer3372|F|39|MA|21|['jeans']|2017|5|N
3373|Customer3373|F|19|MI|22|['jeans']|2017|11|Y
3374|Customer3374|F|80|MN|23|['dressShirt']|2016|8|N
3375|Customer3375|M|50|MS|24|['coat']|2017|7|Y
3376|Customer3376|F|31|MO|25|['socks']|2016|6|Y
3377|Customer3377|M|18|MT|26|['jeans']|2017|1|Y
3378|Customer3378|M|60|NE|27|['coat']|2016|1|Y
3379|Customer3379|M|69|NV|28|['dress']|2016|1|Y
3380|Customer3380|F|51|NH|29|['socks']|2016|5|Y
3381|Customer3381|M|18|NJ|30|['jeans']|2017|10|Y
3382|Customer3382|F|67|NM|31|['jacket']|2016|1|N
3383|Customer3383|F|89|NY|32|['tshirt']|2016|4|N
3384|Customer3384|F|86|NC|33|['tie']|2016|8|N
3385|Customer3385|F|22|ND|34|['jeans']|2017|6|N
3386|Customer3386|M|22|OH|35|['jeans']|2017|9|N
3387|Customer3387|F|34|OK|36|['dress']|2016|1|N
3388|Customer3388|M|86|OR|37|['shoes']|2017|9|Y
3389|Customer3389|M|18|PA|38|['jeans']|2017|4|Y
3390|Customer3390|F|59|RI|39|['tshirt']|2016|6|N
3391|Customer3391|M|55|SC|40|['heels']|2016|8|Y
3392|Customer3392|F|22|SD|41|['jeans']|2017|11|Y
3393|Customer3393|M|18|TN|42|['jeans']|2017|2|Y
3394|Customer3394|F|48|TX|43|['dressShirt']|2016|10|N
3395|Customer3395|F|44|UT|44|['tie']|2016|11|N
3396|Customer3396|M|78|VT|45|['tshirt']|2017|7|N
3397|Customer3397|M|22|VA|46|['jeans']|2017|7|N
3398|Customer3398|M|82|WA|47|['tie']|2017|4|N
3399|Customer3399|F|46|WV|48|['coat']|2017|2|Y
3400|Customer3400|F|28|WI|49|['coat']|2016|9|N
3401|Customer3401|F|18|AL|0|['jeans']|2016|2|Y
3402|Customer3402|M|41|AK|1|['coat']|2016|10|Y
3403|Customer3403|M|41|AZ|2|['tshirt']|2016|7|Y
3404|Customer3404|F|32|AR|3|['jacket']|2017|10|N
3405|Customer3405|M|18|CA|4|['jeans']|2016|5|N
3406|Customer3406|M|56|CO|5|['dressShirt']|2016|4|N
3407|Customer3407|M|79|CT|6|['socks']|2017|9|Y
3408|Customer3408|M|33|DC|7|['jeans']|2017|4|Y
3409|Customer3409|F|19|DE|8|['jeans']|2017|10|Y
3410|Customer3410|M|57|FL|9|['socks']|2017|10|N
3411|Customer3411|F|63|GA|10|['tshirt']|2017|5|Y
3412|Customer3412|F|72|HI|11|['heels']|2017|3|N
3413|Customer3413|F|21|ID|12|['jeans']|2017|3|Y
3414|Customer3414|F|75|IL|13|['tshirt']|2016|9|N
3415|Customer3415|F|83|IN|14|['dressShirt']|2016|10|N
3416|Customer3416|F|31|IA|15|['coat']|2017|10|Y
3417|Customer3417|M|18|KS|16|['jeans']|2016|1|N
3418|Customer3418|F|31|KY|17|['coat']|2017|10|Y
3419|Customer3419|M|52|LA|18|['dressShirt']|2017|7|Y
3420|Customer3420|F|65|ME|19|['socks']|2017|11|Y
3421|Customer3421|F|21|MD|20|['jeans']|2017|1|N
3422|Customer3422|M|85|MA|21|['jacket']|2016|10|N
3423|Customer3423|F|39|MI|22|['socks']|2016|8|N
3424|Customer3424|F|49|MN|23|['socks']|2016|10|Y
3425|Customer3425|F|22|MS|24|['jeans']|2017|3|N
3426|Customer3426|F|66|MO|25|['tie']|2017|1|Y
3427|Customer3427|M|41|MT|26|['jeans']|2016|11|Y
3428|Customer3428|F|66|NE|27|['coat']|2017|9|Y
3429|Customer3429|F|18|NV|28|['jeans']|2016|3|Y
3430|Customer3430|F|30|NH|29|['jeans']|2016|4|Y
3431|Customer3431|F|67|NJ|30|['tie']|2016|3|Y
3432|Customer3432|F|73|NM|31|['socks']|2017|7|Y
3433|Customer3433|M|19|NY|32|['jeans']|2016|4|N
